,title,genres,average_rating,domestic_gross,foreign_gross,year,total_gross
2554,Jason Bourne,"Action,Thriller",6.6,"$162,400,000.00","$253,100,000.00",2016,"$415,500,000.00"
2555,Score: A Film Music Documentary,"Documentary,Music",7.5,"$101,000.00","$18,700,000.00",2017,"$18,801,000.00"
2556,Molly's Game,"Biography,Crime,Drama",7.5,"$28,800,000.00","$30,500,000.00",2017,"$59,300,000.00"
2557,Kung Fu Yoga,"Action,Adventure,Comedy",5.2,"$363,000.00","$253,800,000.00",2017,"$254,163,000.00"
2558,In Harmony,Drama,6.3,"$3,100.00","$18,700,000.00",2016,"$18,703,100.00"
2559,Lost in Hong Kong,"Action,Adventure,Comedy",5.4,"$1,300,000.00","$255,000,000.00",2015,"$256,300,000.00"
2560,Hostiles,"Drama,Thriller",6.6,"$29,800,000.00","$18,700,000.00",2017,"$48,500,000.00"
2561,Hostiles,"Adventure,Drama,Western",7.2,"$29,800,000.00","$18,700,000.00",2017,"$48,500,000.00"
2562,The Himalayas,"Adventure,Biography,Drama",6.4,"$697,000.00","$49,800,000.00",2015,"$50,497,000.00"
2563,The Void,"Horror,Mystery,Sci-Fi",5.8,"$151,000.00","$18,700,000.00",2017,"$18,851,000.00"
2564,The Void,Horror,4.0,"$151,000.00","$18,700,000.00",2017,"$18,851,000.00"
2565,Miracles from Heaven,"Biography,Drama,Family",7.1,"$61,700,000.00","$12,200,000.00",2016,"$73,900,000.00"
2566,Southside with You,"Biography,Drama,History",6.3,"$6,300,000.00","$208,000.00",2016,"$6,508,000.00"
2567,Shin Godzilla,"Action,Adventure,Drama",6.7,"$1,900,000.00","$76,000,000.00",2016,"$77,900,000.00"
2568,The Witch,"Horror,Mystery",6.8,"$25,100,000.00","$15,300,000.00",2016,"$40,400,000.00"
2569,The Boy and the Beast,"Action,Adventure,Animation",7.7,"$491,000.00","$18,700,000.00",2016,"$19,191,000.00"
2570,The Beauty Inside,"Drama,Romance",7.4,"$108,000.00","$18,700,000.00",2015,"$18,808,000.00"
2571,Seasons,Documentary,7.2,"$150,000.00","$18,700,000.00",2016,"$18,850,000.00"
2572,Embrace of the Serpent,"Adventure,Drama",7.9,"$1,300,000.00","$18,700,000.00",2016,"$20,000,000.00"
2573,Evolution,"Drama,Mystery,Sci-Fi",6.0,"$24,800.00","$18,700,000.00",2016,"$18,724,800.00"
2574,Lady Macbeth,"Drama,Romance",6.8,"$1,100,000.00","$18,700,000.00",2017,"$19,800,000.00"
2575,Ladrones,Comedy,4.9,"$3,100,000.00","$18,700,000.00",2015,"$21,800,000.00"
2576,Sweet Bean,Drama,7.4,"$125,000.00","$18,700,000.00",2016,"$18,825,000.00"
2577,Kubo and the Two Strings,"Action,Adventure,Animation",7.8,"$48,000,000.00","$21,900,000.00",2016,"$69,900,000.00"
2578,Julieta,"Drama,Mystery,Romance",7.1,"$1,500,000.00","$21,000,000.00",2016,"$22,500,000.00"
2579,Being 17,"Drama,Romance",7.2,"$52,700.00","$18,700,000.00",2016,"$18,752,700.00"
2580,They Will Have to Kill Us First,Documentary,7.3,"$7,500.00","$18,700,000.00",2016,"$18,707,500.00"
2581,Viva,Drama,7.2,"$178,000.00","$18,700,000.00",2016,"$18,878,000.00"
2582,Ghost in the Shell: The New Movie,"Action,Animation,Sci-Fi",6.7,"$101,000.00","$18,700,000.00",2015,"$18,801,000.00"
2583,Queen of Katwe,"Biography,Drama,Sport",7.4,"$8,900,000.00","$1,500,000.00",2016,"$10,400,000.00"
2584,The King's Choice,"Biography,Drama,History",7.2,"$113,000.00","$18,700,000.00",2017,"$18,813,000.00"
2585,Ouija: Origin of Evil,"Drama,Horror,Mystery",6.1,"$35,100,000.00","$46,600,000.00",2016,"$81,700,000.00"
2586,Cairo Time,"Comedy,Drama,Romance",6.1,"$1,600,000.00","$391,000.00",2010,"$1,991,000.00"
2587,The Innocents,"Drama,History",7.3,"$1,100,000.00","$18,700,000.00",2016,"$19,800,000.00"
2588,The Innocents,Horror,5.2,"$1,100,000.00","$18,700,000.00",2016,"$19,800,000.00"
2589,Aferim!,"Adventure,Comedy,Drama",7.6,"$108,000.00","$18,700,000.00",2016,"$18,808,000.00"
2590,The Club,"Comedy,Drama,Mystery",7.2,"$52,800.00","$18,700,000.00",2016,"$18,752,800.00"
2591,20th Century Women,"Comedy,Drama",7.3,"$5,700,000.00","$18,700,000.00",2016,"$24,400,000.00"
2592,Fitoor,"Drama,Romance",5.4,"$529,000.00","$18,700,000.00",2016,"$19,229,000.00"
2593,As I Open My Eyes,Drama,6.8,"$31,000.00","$18,700,000.00",2016,"$18,731,000.00"
2594,My Cousin Rachel,"Drama,Mystery,Romance",6.0,"$2,700,000.00","$6,500,000.00",2017,"$9,200,000.00"
2595,Neither Heaven Nor Earth,"Drama,Fantasy,Mystery",6.3,"$12,800.00","$18,700,000.00",2016,"$18,712,800.00"
2596,Marguerite,"Comedy,Drama,Music",7.0,"$497,000.00","$18,700,000.00",2016,"$19,197,000.00"
2597,Paris Can Wait,"Comedy,Drama,Romance",5.8,"$5,600,000.00","$18,700,000.00",2017,"$24,300,000.00"
2598,Pyaar Ka Punchnama 2,"Comedy,Drama,Romance",7.3,"$223,000.00","$18,700,000.00",2015,"$18,923,000.00"
2599,Neighbors 2: Sorority Rising,Comedy,5.7,"$55,500,000.00","$52,600,000.00",2016,"$108,100,000.00"
2600,Better Watch Out,"Comedy,Crime,Horror",6.5,"$20,400.00","$18,700,000.00",2017,"$18,720,400.00"
2601,Porto,"Drama,Romance",6.2,"$15,100.00","$18,700,000.00",2017,"$18,715,100.00"
2602,Fifty Shades Darker,"Drama,Romance",4.6,"$114,600,000.00","$267,000,000.00",2017,"$381,600,000.00"
2603,Fatima,"Drama,Family",6.4,"$50,100.00","$18,700,000.00",2016,"$18,750,100.00"
2604,Katti Batti,"Comedy,Drama,Romance",4.9,"$365,000.00","$18,700,000.00",2015,"$19,065,000.00"
2605,Certain Women,Drama,6.3,"$1,100,000.00","$18,700,000.00",2016,"$19,800,000.00"
2606,Paddington 2,"Adventure,Comedy,Family",7.9,"$40,900,000.00","$186,400,000.00",2018,"$227,300,000.00"
2607,Fifty Shades Freed,"Drama,Romance,Thriller",4.5,"$100,400,000.00","$271,500,000.00",2018,"$371,900,000.00"
2608,Argentina,"Documentary,Musical",6.7,"$14,900.00","$18,700,000.00",2016,"$18,714,900.00"
2609,Final Portrait,"Biography,Comedy,Drama",6.3,"$462,000.00","$18,700,000.00",2018,"$19,162,000.00"
2610,Why Him?,Comedy,6.2,"$60,300,000.00","$57,800,000.00",2016,"$118,100,000.00"
2611,The Meddler,"Comedy,Drama,Romance",6.3,"$4,300,000.00","$18,700,000.00",2016,"$23,000,000.00"
2612,Detective K: Secret of the Lost Island,"Action,Adventure,Comedy",6.4,"$185,000.00","$18,700,000.00",2015,"$18,885,000.00"
2613,The Treasure,Comedy,6.7,"$50,200.00","$18,700,000.00",2016,"$18,750,200.00"
2614,The Treasure,"Action,Adventure,Drama",7.1,"$50,200.00","$18,700,000.00",2016,"$18,750,200.00"
2615,Overlord,"Action,Adventure,Horror",6.7,"$21,700,000.00","$20,000,000.00",2018,"$41,700,000.00"
2616,Dilwale,"Action,Comedy,Romance",5.2,"$4,900,000.00","$18,700,000.00",2015,"$23,600,000.00"
2617,White Boy Rick,"Crime,Drama",6.4,"$24,000,000.00","$1,900,000.00",2018,"$25,900,000.00"
2618,Finding Your Feet,"Comedy,Drama,Music",6.7,"$1,400,000.00","$18,700,000.00",2018,"$20,100,000.00"
2619,Miss Sloane,"Drama,Thriller",7.5,"$3,500,000.00","$5,600,000.00",2016,"$9,100,000.00"
2620,Nocturnal Animals,"Drama,Thriller",7.5,"$10,700,000.00","$19,600,000.00",2016,"$30,300,000.00"
2621,Jeruzalem,Horror,4.7,"$11,300.00","$18,700,000.00",2016,"$18,711,300.00"
2622,Darkest Hour,"Biography,Drama,History",7.4,"$56,500,000.00","$94,400,000.00",2017,"$150,900,000.00"
2623,Ae Dil Hai Mushkil,"Drama,Music,Musical",5.8,"$4,300,000.00","$24,100,000.00",2016,"$28,400,000.00"
2624,Housefull 3,"Action,Comedy",5.2,"$1,300,000.00","$18,700,000.00",2016,"$20,000,000.00"
2625,Mile 22,"Action,Adventure,Thriller",6.1,"$36,100,000.00","$30,200,000.00",2018,"$66,300,000.00"
2626,A Monster with a Thousand Heads,"Drama,Thriller",6.6,"$24,900.00","$18,700,000.00",2016,"$18,724,900.00"
2627,Patriots Day,"Action,Crime,Drama",7.4,"$31,900,000.00","$18,700,000.00",2016,"$50,600,000.00"
2628,Let's Get Married,"Comedy,Romance",5.6,"$463,000.00","$18,700,000.00",2015,"$19,163,000.00"
2629,Custody,Drama,6.5,"$83,900.00","$18,700,000.00",2018,"$18,783,900.00"
2630,Custody,Drama,7.5,"$83,900.00","$18,700,000.00",2018,"$18,783,900.00"
2631,Klown Forever,"Comedy,Drama",6.2,"$5,700.00","$18,700,000.00",2016,"$18,705,700.00"
2632,The Star,"Adventure,Animation,Comedy",6.1,"$40,900,000.00","$22,000,000.00",2017,"$62,900,000.00"
2633,Chi-Raq,"Comedy,Crime,Drama",5.7,"$2,700,000.00","$18,700,000.00",2015,"$21,400,000.00"
2634,Can You Ever Forgive Me?,"Biography,Comedy,Crime",7.2,"$8,800,000.00","$18,700,000.00",2018,"$27,500,000.00"
2635,The Catcher Was a Spy,"Biography,Drama,War",6.2,"$725,000.00","$229,000.00",2018,"$954,000.00"
2636,Kaili Blues,"Drama,Mystery",7.3,"$32,200.00","$18,700,000.00",2016,"$18,732,200.00"
2637,Boruto: Naruto the Movie,"Action,Adventure,Animation",8.0,"$920,000.00","$18,700,000.00",2015,"$19,620,000.00"
2638,Ingrid Bergman: In Her Own Words,"Biography,Documentary",7.4,"$138,000.00","$18,700,000.00",2015,"$18,838,000.00"
2639,Battle of the Sexes,"Biography,Comedy,Drama",6.7,"$12,600,000.00","$18,700,000.00",2017,"$31,300,000.00"
2640,Storks,"Adventure,Animation,Comedy",6.8,"$72,700,000.00","$110,700,000.00",2016,"$183,400,000.00"
2641,Born in China,Documentary,7.2,"$13,900,000.00","$11,200,000.00",2017,"$25,100,000.00"
2642,The Fate of the Furious,"Action,Crime,Thriller",6.7,"$226,000,000.00","$1,010.00",2017,"$226,001,010.00"
2643,Denial,"Biography,Drama",6.7,"$4,099,999.00","$18,700,000.00",2016,"$22,799,999.00"
2644,Denial,Documentary,7.4,"$4,099,999.00","$18,700,000.00",2016,"$22,799,999.00"
2645,Almost Christmas,"Comedy,Drama",6.1,"$42,200,000.00","$422,000.00",2016,"$42,622,000.00"
2646,Kingsman: The Golden Circle,"Action,Adventure,Comedy",6.8,"$100,200,000.00","$310,700,000.00",2017,"$410,900,000.00"
2647,Bad Moms,Comedy,6.2,"$113,300,000.00","$70,700,000.00",2016,"$184,000,000.00"
2648,Buena Vista Social Club: Adios,Documentary,6.9,"$123,000.00","$578,000.00",2017,"$701,000.00"
2649,All Saints,Drama,6.0,"$5,800,000.00","$140,000.00",2017,"$5,940,000.00"
2650,Fifty Shades of Black,Comedy,3.5,"$11,700,000.00","$10,500,000.00",2016,"$22,200,000.00"
2651,What Our Fathers Did: A Nazi Legacy,"Documentary,History",7.0,"$40,100.00","$18,700,000.00",2015,"$18,740,100.00"
2652,Beirut,"Drama,Thriller",6.4,"$5,000,000.00","$2,500,000.00",2018,"$7,500,000.00"
2653,On the Basis of Sex,"Biography,Drama",6.9,"$24,600,000.00","$13,600,000.00",2018,"$38,200,000.00"
2654,Colossal,"Comedy,Drama,Fantasy",6.2,"$3,000,000.00","$18,700,000.00",2017,"$21,700,000.00"
2655,Collateral Beauty,"Drama,Romance",6.8,"$31,000,000.00","$57,500,000.00",2016,"$88,500,000.00"
2656,Loving Pablo,"Action,Biography,Crime",6.3,"$22,000.00","$18,700,000.00",2018,"$18,722,000.00"
2657,The Death of Stalin,"Comedy,Drama,History",7.2,"$8,000,000.00","$16,600,000.00",2018,"$24,600,000.00"
2658,Railroad Tigers,"Action,Comedy,War",5.9,"$218,000.00","$102,000,000.00",2017,"$102,218,000.00"
2659,Arabian Nights: Volume 2 - The Desolate One,Drama,7.2,"$6,400.00","$18,700,000.00",2015,"$18,706,400.00"
2660,Arabian Nights: Volume 3 - The Enchanted One,Drama,6.5,"$4,500.00","$18,700,000.00",2015,"$18,704,500.00"
2661,Back to the Jurassic,Animation,5.0,"$4,400.00","$18,700,000.00",2015,"$18,704,400.00"
2662,Northern Limit Line,"Drama,War",6.6,"$338,000.00","$18,700,000.00",2015,"$19,038,000.00"
2663,Hunt for the Wilderpeople,"Adventure,Comedy,Drama",7.9,"$5,200,000.00","$18,700,000.00",2016,"$23,900,000.00"
2664,Bumblebee,"Action,Adventure,Sci-Fi",6.9,"$127,200,000.00","$340,800,000.00",2018,"$468,000,000.00"
2665,Mr. Six,"Action,Drama",7.1,"$1,400,000.00","$137,800,000.00",2015,"$139,200,000.00"
2666,Early Man,"Adventure,Animation,Comedy",6.1,"$8,300,000.00","$46,400,000.00",2018,"$54,700,000.00"
2667,Personal Shopper,"Drama,Horror,Mystery",6.1,"$1,300,000.00","$18,700,000.00",2017,"$20,000,000.00"
2668,From Afar,"Drama,Romance",6.6,"$30,200.00","$18,700,000.00",2016,"$18,730,200.00"
2669,Slack Bay,Comedy,6.0,"$113,000.00","$18,700,000.00",2017,"$18,813,000.00"
2670,Book Club,Documentary,6.6,"$68,600,000.00","$18,700,000.00",2018,"$87,300,000.00"
2671,Book Club,"Comedy,Drama,Romance",6.1,"$68,600,000.00","$18,700,000.00",2018,"$87,300,000.00"
2672,A Cure for Wellness,"Drama,Fantasy,Horror",6.4,"$8,100,000.00","$18,500,000.00",2017,"$26,600,000.00"
2673,The Son of Joseph,Drama,6.6,"$30,600.00","$18,700,000.00",2016,"$18,730,600.00"
2674,Ki & Ka,"Comedy,Romance",5.8,"$858,000.00","$18,700,000.00",2016,"$19,558,000.00"
2675,Unfriended: Dark Web,"Crime,Horror,Mystery",5.9,"$8,900,000.00","$6,300,000.00",2018,"$15,200,000.00"
2676,Pitch Perfect 3,"Comedy,Music",5.8,"$104,900,000.00","$80,500,000.00",2017,"$185,400,000.00"
2677,Veteran,"Action,Comedy,Crime",7.0,"$1,200,000.00","$18,700,000.00",2015,"$19,900,000.00"
2678,"Right Now, Wrong Then",Drama,7.2,"$24,500.00","$18,700,000.00",2016,"$18,724,500.00"
2679,Whisky Galore,"Comedy,Romance",5.7,"$21,000.00","$18,700,000.00",2017,"$18,721,000.00"
2680,In This Corner of the World,"Animation,Drama,History",7.8,"$172,000.00","$18,700,000.00",2017,"$18,872,000.00"
2681,One Week and a Day,"Comedy,Drama",6.7,"$41,600.00","$18,700,000.00",2017,"$18,741,600.00"
2682,The Meg,"Action,Horror,Sci-Fi",5.7,"$145,400,000.00","$384,800,000.00",2018,"$530,200,000.00"
2683,Satanic,Horror,3.7,$300.00,"$18,700,000.00",2016,"$18,700,300.00"
2684,Rough Night,"Comedy,Crime,Thriller",5.2,"$22,100,000.00","$25,200,000.00",2017,"$47,300,000.00"
2685,Midnight Sun,"Drama,Romance",6.6,"$9,600,000.00","$17,800,000.00",2018,"$27,400,000.00"
2686,Te3n,"Drama,Mystery,Thriller",7.2,"$332,000.00","$18,700,000.00",2016,"$19,032,000.00"
2687,Go Away Mr. Tumor,"Comedy,Romance",6.6,"$287,000.00","$21,500,000.00",2015,"$21,787,000.00"
2688,Only You,"Comedy,Romance",5.2,"$61,600.00","$18,700,000.00",2015,"$18,761,600.00"
2689,Only You,"Drama,Romance",6.9,"$61,600.00","$18,700,000.00",2015,"$18,761,600.00"
2690,Saving Mr. Wu,"Action,Crime,Drama",6.7,"$92,700.00","$18,700,000.00",2015,"$18,792,700.00"
2691,L.O.R.D: Legend of Ravaging Dynasties,"Animation,Fantasy",4.9,"$350,000.00","$57,700,000.00",2016,"$58,050,000.00"
2692,La Boda de Valentina,"Comedy,Romance",4.7,"$2,800,000.00","$18,700,000.00",2018,"$21,500,000.00"
2693,God's Not Dead 2,Drama,4.4,"$20,800,000.00","$3,700,000.00",2016,"$24,500,000.00"
2694,The Sense of an Ending,"Drama,Mystery",6.3,"$1,300,000.00","$18,700,000.00",2017,"$20,000,000.00"
2695,We Are X,"Documentary,Music",7.7,"$45,300.00","$18,700,000.00",2016,"$18,745,300.00"
2696,Good Time,"Crime,Drama,Thriller",7.3,"$2,000,000.00","$18,700,000.00",2017,"$20,700,000.00"
2697,Hidden Figures,"Biography,Drama,History",7.8,"$169,600,000.00","$66,300,000.00",2016,"$235,900,000.00"
2698,Baahubali 2: The Conclusion,"Action,Drama",8.3,"$20,200,000.00","$234,000,000.00",2017,"$254,200,000.00"
2699,Batman: The Killing Joke,"Action,Animation,Crime",6.5,"$3,800,000.00","$18,700,000.00",2016,"$22,500,000.00"
2700,Baaghi,"Action,Thriller",5.2,"$438,000.00","$18,700,000.00",2016,"$19,138,000.00"
2701,The Perfect Match,"Comedy,Romance",4.9,"$9,700,000.00","$745,000.00",2016,"$10,445,000.00"
2702,The Emoji Movie,"Adventure,Animation,Comedy",3.2,"$86,100,000.00","$131,699,999.00",2017,"$217,799,999.00"
2703,Jurassic World: Fallen Kingdom,"Action,Adventure,Sci-Fi",6.2,"$417,700,000.00","$891,800,000.00",2018,"$1,309,500,000.00"
2704,Fall in Love Like a Star,Romance,5.2,"$213,000.00","$18,700,000.00",2015,"$18,913,000.00"
2705,Where to Invade Next,"Comedy,Documentary",7.5,"$3,800,000.00","$18,700,000.00",2016,"$22,500,000.00"
2706,Neon Bull,Drama,6.8,"$26,700.00","$18,700,000.00",2016,"$18,726,700.00"
2707,Mountain,Drama,6.2,"$365,000.00","$18,700,000.00",2018,"$19,065,000.00"
2708,Mountain,Drama,6.2,"$365,000.00","$18,700,000.00",2018,"$19,065,000.00"
2709,Mountain,Documentary,7.2,"$365,000.00","$18,700,000.00",2018,"$19,065,000.00"
2710,Mission: Impossible - Fallout,"Action,Adventure,Thriller",7.8,"$220,200,000.00","$571,000,000.00",2018,"$791,200,000.00"
2711,The Age of Shadows,"Action,Drama,Thriller",7.1,"$542,000.00","$18,700,000.00",2016,"$19,242,000.00"
2712,"Kiki, Love to Love","Comedy,Romance",6.5,"$12,500.00","$18,700,000.00",2016,"$18,712,500.00"
2713,Lady Bird,"Comedy,Drama",7.4,"$49,000,000.00","$30,000,000.00",2017,"$79,000,000.00"
2714,The Ornithologist,"Adventure,Drama,Mystery",6.3,"$50,500.00","$18,700,000.00",2017,"$18,750,500.00"
2715,Let Yourself Go,Comedy,6.1,"$12,200.00","$18,700,000.00",2018,"$18,712,200.00"
2716,Heart of a Dog,Documentary,7.1,"$421,000.00","$18,700,000.00",2015,"$19,121,000.00"
2717,Graduation,"Crime,Drama",7.4,"$176,000.00","$18,700,000.00",2017,"$18,876,000.00"
2718,Our Last Tango,"Documentary,Musical",7.2,"$100,000.00","$18,700,000.00",2016,"$18,800,000.00"
2719,Heneral Luna,"Action,Biography,History",7.7,"$206,000.00","$18,700,000.00",2015,"$18,906,000.00"
2720,I'm Not Ashamed,"Biography,Drama",5.9,"$2,100,000.00","$18,700,000.00",2016,"$20,800,000.00"
2721,Museo,"Crime,Drama",7.0,"$149,000.00","$18,700,000.00",2018,"$18,849,000.00"
2722,Un Padre No Tan Padre,Comedy,6.9,"$2,200,000.00","$18,700,000.00",2017,"$20,900,000.00"
2723,The Sisters Brothers,"Adventure,Comedy,Crime",7.0,"$3,100,000.00","$10,000,000.00",2018,"$13,100,000.00"
2724,The Advocate: A Missing Body,"Crime,Mystery",6.6,"$50,200.00","$18,700,000.00",2015,"$18,750,200.00"
2725,Viceroy's House,"Biography,Drama,History",6.7,"$1,100,000.00","$6,700,000.00",2017,"$7,800,000.00"
2726,Marjorie Prime,"Drama,Mystery,Romance",6.3,"$181,000.00","$18,700,000.00",2017,"$18,881,000.00"
2727,Middle School: The Worst Years of My Life,"Comedy,Family",6.1,"$20,000,000.00","$3,300,000.00",2016,"$23,300,000.00"
2728,Mandy,"Drama,Thriller",4.1,"$1,200,000.00","$18,700,000.00",2018,"$19,900,000.00"
2729,Mandy,"Action,Fantasy,Horror",6.6,"$1,200,000.00","$18,700,000.00",2018,"$19,900,000.00"
2730,"Everything, Everything","Drama,Romance",6.4,"$34,100,000.00","$27,500,000.00",2017,"$61,600,000.00"
2731,So Young 2: Never Gone,"Drama,Romance",5.3,"$96,400.00","$18,700,000.00",2016,"$18,796,400.00"
2732,Dunkirk,"Action,Drama,History",7.9,"$188,000,000.00","$337,200,000.00",2017,"$525,200,000.00"
2733,The Last Word,"Comedy,Drama",6.6,"$1,800,000.00","$18,700,000.00",2017,"$20,500,000.00"
2734,"Three Billboards Outside Ebbing, Missouri","Crime,Drama",8.2,"$54,500,000.00","$104,700,000.00",2017,"$159,200,000.00"
2735,Mary Poppins Returns,"Comedy,Family,Fantasy",6.9,"$172,000,000.00","$177,600,000.00",2018,"$349,600,000.00"
2736,Frantz,"Drama,History,Romance",7.5,"$881,000.00","$18,700,000.00",2017,"$19,581,000.00"
2737,The Phone,"Action,Mystery,Thriller",6.6,"$40,500.00","$18,700,000.00",2015,"$18,740,500.00"
2738,The Priests,"Mystery,Thriller",6.4,"$185,000.00","$18,700,000.00",2015,"$18,885,000.00"
2739,Get Out,"Horror,Mystery,Thriller",7.7,"$176,000,000.00","$79,400,000.00",2017,"$255,400,000.00"
2740,Sicario: Day of the Soldado,"Action,Crime,Drama",7.1,"$50,100,000.00","$25,800,000.00",2018,"$75,900,000.00"
2741,Goodbye Mr. Loser,Comedy,6.7,"$1,300,000.00","$226,800,000.00",2015,"$228,100,000.00"
2742,Goodbye Mr. Loser,Comedy,7.2,"$1,300,000.00","$226,800,000.00",2015,"$228,100,000.00"
2743,Kabali,"Action,Crime,Drama",6.3,"$3,900,000.00","$18,700,000.00",2016,"$22,600,000.00"
2744,Dangal,"Action,Biography,Drama",8.5,"$12,400,000.00","$290,500,000.00",2016,"$302,900,000.00"
2745,Dangal,Action,4.1,"$12,400,000.00","$290,500,000.00",2016,"$302,900,000.00"
2746,A Woman's Life,Drama,6.5,"$37,600.00","$18,700,000.00",2017,"$18,737,600.00"
2747,The Favourite,"Biography,Drama,History",7.6,"$34,400,000.00","$61,600,000.00",2018,"$96,000,000.00"
2748,Blade of the Immortal,"Action,Drama,Fantasy",6.8,"$151,000.00","$18,700,000.00",2017,"$18,851,000.00"
2749,Just a Breath Away,Sci-Fi,5.9,"$78,000.00","$18,700,000.00",2018,"$18,778,000.00"
2750,A Melody to Remember,"Action,Drama,War",7.3,"$44,300.00","$18,700,000.00",2016,"$18,744,300.00"
2751,Ant-Man and the Wasp,"Action,Adventure,Comedy",7.1,"$216,600,000.00","$406,000,000.00",2018,"$622,600,000.00"
2752,Dancer,"Biography,Documentary",7.9,"$71,900.00","$18,700,000.00",2016,"$18,771,900.00"
2753,Dancer,Action,8.6,"$71,900.00","$18,700,000.00",2016,"$18,771,900.00"
2754,My Scientology Movie,Documentary,6.7,"$22,900.00","$18,700,000.00",2017,"$18,722,900.00"
2755,Peter Rabbit,"Adventure,Animation,Comedy",6.6,"$115,300,000.00","$236,000,000.00",2018,"$351,300,000.00"
2756,Annabelle: Creation,"Horror,Mystery,Thriller",6.5,"$102,100,000.00","$204,400,000.00",2017,"$306,500,000.00"
2757,The Lure,Documentary,7.5,"$102,000.00","$18,700,000.00",2017,"$18,802,000.00"
2758,The Lure,"Comedy,Drama,Fantasy",6.4,"$102,000.00","$18,700,000.00",2017,"$18,802,000.00"
2759,"Love, Simon","Comedy,Drama,Romance",7.6,"$40,800,000.00","$25,500,000.00",2018,"$66,300,000.00"
2760,Rustom,"Crime,Drama,Thriller",7.1,"$1,100,000.00","$571,000.00",2016,"$1,671,000.00"
2761,"I, Daniel Blake",Drama,7.9,"$260,000.00","$18,700,000.00",2017,"$18,960,000.00"
2762,Mark Felt: The Man Who Brought Down the White House,"Biography,Drama,History",6.4,"$769,000.00","$3,600,000.00",2017,"$4,369,000.00"
2763,Afterimage,"Biography,Drama,History",7.1,"$33,400.00","$18,700,000.00",2017,"$18,733,400.00"
2764,Abracadabra,"Comedy,Drama,Fantasy",6.0,"$14,000.00","$18,700,000.00",2017,"$18,714,000.00"
2765,Wakefield,"Comedy,Drama",6.3,"$263,000.00","$18,700,000.00",2017,"$18,963,000.00"
2766,Baar Baar Dekho,"Comedy,Drama,Romance",5.3,"$982,000.00","$18,700,000.00",2016,"$19,682,000.00"
2767,Wonderstruck,"Drama,Mystery",6.2,"$1,100,000.00","$2,200,000.00",2017,"$3,300,000.00"
2768,Oasis: Supersonic,"Biography,Documentary,Music",7.9,"$243,000.00","$18,700,000.00",2016,"$18,943,000.00"
2769,Hotel Transylvania 3: Summer Vacation,"Adventure,Animation,Comedy",6.3,"$167,500,000.00","$361,100,000.00",2018,"$528,600,000.00"
2770,Aquarius,Drama,7.5,"$286,000.00","$18,700,000.00",2016,"$18,986,000.00"
2771,The Other Side of Hope,"Comedy,Drama",7.2,"$184,000.00","$18,700,000.00",2017,"$18,884,000.00"
2772,Tom of Finland,"Biography,Drama",6.8,"$378,000.00","$18,700,000.00",2017,"$19,078,000.00"
2773,Paterson,"Comedy,Drama,Romance",7.4,"$2,200,000.00","$18,700,000.00",2016,"$20,900,000.00"
